aspect_ratio,elongation,rotational_transform,n_field_periods,triangularity,generation_method,success,aspect_ratio_computed,max_elongation,edge_rotational_transform,qi_residual,vacuum_well,computation_time
2.5,0.7857142857142857,0.5,3,-0.3,systematic,True,2.4290671419892584,0.7128699258648675,0.4978804257045798,0.04245578462209317,0.46652103725397226,1.5819311754457004
2.5,0.7857142857142857,0.5,3,-0.13999999999999999,systematic,True,2.4731660551017054,0.7832464548490606,0.5183253638687614,0.019353214526997706,0.4264112704033462,1.9039854556463667
2.5,0.7857142857142857,0.5,3,0.020000000000000018,systematic,True,2.334242894465465,0.7922943794450253,0.4632395504287265,0.11635097780397191,0.5869639540497407,0.6801067737734716
2.5,0.7857142857142857,0.5,3,0.18,systematic,True,2.186800067016384,0.8970561856276932,0.5012912634144522,0.037812650183572646,0.44580816496734965,0.8920135767716234
2.5,0.7857142857142857,0.5,3,0.34,systematic,True,2.5131150857190168,0.8034272823494142,0.4839983558020551,0.18404576460744002,0.5890897271905169,1.1239004137021547
2.5,0.7857142857142857,0.5,3,0.5,systematic,True,2.4245335476425596,0.7765151645260778,0.5100493655588996,0.06704829449401356,0.3504643051922617,1.9115277367131243
2.5,0.7857142857142857,0.5,4,-0.3,systematic,True,2.500436466814942,0.7835131842998977,0.5155266461445147,0.007623262593116047,0.5349750096975247,1.5199310404381596
2.5,0.7857142857142857,0.5,4,-0.13999999999999999,systematic,True,2.457802977303408,0.847695611233287,0.503963492797539,0.02355301270143828,0.5197120949311289,1.424433108312608
2.5,0.7857142857142857,0.5,4,0.020000000000000018,systematic,True,2.4958746149255595,0.8097021613485721,0.5217264167070749,0.008327748137318803,0.47982608347940475,1.3420953728260596
2.5,0.7857142857142857,0.5,4,0.18,systematic,True,2.503161509896247,0.7205149735005641,0.5159645119987535,0.009402424337547113,0.48271814673348323,0.5136292235276914
2.5,0.7857142857142857,0.5,4,0.34,systematic,True,2.588589668423327,0.7274794545024815,0.4873927091113457,0.07352499179500177,0.7072294927373697,1.9435866864130955
2.5,0.7857142857142857,0.5,4,0.5,systematic,True,2.44789231835436,0.7147911545611945,0.5093225737691338,0.04661356566014065,0.5217630866742735,1.840030890712494
2.5,0.7857142857142857,0.5,5,-0.3,systematic,True,2.464573511855665,0.8383529344239062,0.4722767484219992,0.04632190853053068,0.49011597988542704,1.571824307011198
2.5,0.7857142857142857,0.5,5,0.020000000000000018,systematic,True,2.4071014865783504,0.6988534770279423,0.5047507651563269,0.11811758100389358,0.6241291882415969,1.9720045254024985
2.5,0.7857142857142857,0.5,5,0.18,systematic,True,2.5944205293119356,0.8114357784322158,0.4894453324204815,0.04638323896281065,0.5049995629350964,1.6967359296617757
2.5,0.7857142857142857,0.5,5,0.34,systematic,True,2.2763611771023164,0.80788852296044,0.4644462444381276,0.02338670716991098,0.33371032523467725,1.7286807475024297
2.5,0.7857142857142857,0.5,6,-0.3,systematic,True,2.6172950506119386,0.7399507861757758,0.477311040084271,0.052692912970626005,0.5673791777505429,1.8548737585287407
2.5,0.7857142857142857,0.5,6,-0.13999999999999999,systematic,True,2.493696091970584,0.8408834437342106,0.5284065583408222,0.026670160309399,0.5195235874403236,1.8278720117887155
2.5,0.7857142857142857,0.5,6,0.020000000000000018,systematic,True,2.490427637730084,0.744494763493453,0.5056543779973207,0.07525393948607007,0.4870851998733053,1.0336819643370205
2.5,0.7857142857142857,0.5,6,0.18,systematic,True,2.2964381354608148,0.8526666634339403,0.494612690460558,0.13507331918237817,0.3868164887348159,1.7434229228204845
2.5,0.7857142857142857,0.5,6,0.34,systematic,True,2.57035614409674,0.8327294744494619,0.5053653775845883,0.08679518481237873,0.5397235494595951,1.3041610368493275
2.5,0.7857142857142857,0.5,6,0.5,systematic,True,2.5088213269980857,0.7048272974708988,0.44651502422618644,0.029518929237430488,0.43787382555878185,1.2981197993167637
2.5,0.7857142857142857,0.6000000000000001,2,-0.3,systematic,True,2.4383039508079793,0.733452411371281,0.5833507880421782,0.05292253770383679,0.40612820000483607,0.6337608960042888
2.5,0.7857142857142857,0.6000000000000001,2,-0.13999999999999999,systematic,True,2.4688238827774636,0.8135011937671027,0.601409540778059,0.08449699756276034,0.4449788476791257,1.0029342872666176
2.5,0.7857142857142857,0.6000000000000001,2,0.020000000000000018,systematic,True,2.4693806427327107,0.792736821405168,0.6014393903314792,0.29894005734124296,0.4742544144786967,1.7891966878522068
2.5,0.7857142857142857,0.6000000000000001,2,0.18,systematic,True,2.44734004003658,0.8721387447456759,0.5982345187726209,0.04322190274485774,0.5808009368649092,1.5075655832893267
2.5,0.7857142857142857,0.6000000000000001,2,0.34,systematic,True,2.3641991077413835,0.8232397244573675,0.5688170064360004,0.1094193605367047,0.45881536220490043,1.7623038650420553
2.5,0.7857142857142857,0.6000000000000001,2,0.5,systematic,True,2.564997342588233,0.7171319705262043,0.5946025376664852,0.008966299890597867,0.5598009028779618,1.440786280634503
2.5,0.7857142857142857,0.6000000000000001,3,-0.3,systematic,True,2.4259766010264525,0.7879330698453358,0.6224835959293585,0.058158215166315974,0.44780699697410153,0.8240730904604383
2.5,0.7857142857142857,0.6000000000000001,3,-0.13999999999999999,systematic,True,2.745420429628697,0.8201984654277408,0.6128381403637141,0.19134639572131373,0.5103479317549705,1.424022169859344
2.5,0.7857142857142857,0.6000000000000001,3,0.020000000000000018,systematic,True,2.389287090961898,0.7729821483938393,0.5838089485853193,0.1568574015806209,0.4001599187853401,1.919280656959
2.5,0.7857142857142857,0.6000000000000001,3,0.18,systematic,True,2.5697359672970377,0.7575745974189751,0.5597579451090695,0.03564436903199513,0.452474814489145,1.2048376888232508
2.5,0.7857142857142857,0.6000000000000001,3,0.34,systematic,True,2.499336091334057,0.7494759564598922,0.5831393359789032,0.006145134266908219,0.40575108694043954,1.2888870049875414
2.5,0.7857142857142857,0.6000000000000001,3,0.5,systematic,True,2.469948986089659,0.8119540481182872,0.5803803328679703,0.2300879144769692,0.3141555536549345,1.1443719471797207
2.5,0.7857142857142857,0.6000000000000001,4,-0.13999999999999999,systematic,True,2.335153383763618,0.878137381501482,0.6318278481226621,0.3675566729833517,0.6611533276030135,1.4884008305311083
2.5,0.7857142857142857,0.6000000000000001,4,0.020000000000000018,systematic,True,2.533141486096375,0.7847905551278902,0.6134153772697091,0.046578075764623056,0.47756883024471175,1.85060508126604
2.5,0.7857142857142857,0.6000000000000001,4,0.18,systematic,True,2.3282100140271127,0.7903710819695432,0.6088389421311112,0.5226021190816347,0.39553396876935465,0.5824077845961639
2.5,0.7857142857142857,0.6000000000000001,4,0.34,systematic,True,2.4430164747543133,0.8366489427973971,0.5943861998581121,0.03096835083377303,0.42249581329443797,1.1650559587120486
2.5,0.7857142857142857,0.6000000000000001,4,0.5,systematic,True,2.411273069610334,0.7858313850827201,0.6014130664329024,0.012256016792276881,0.5242983771530493,1.336365978825875
2.5,0.7857142857142857,0.6000000000000001,5,-0.13999999999999999,systematic,True,2.5797627952014337,0.7450354943333563,0.5977984458118019,0.025863061367789104,0.4476154512167124,0.8948987106702277
2.5,0.7857142857142857,0.6000000000000001,5,0.020000000000000018,systematic,True,2.542082963502435,0.8510936886518848,0.575490424655973,0.09988781704744944,0.4850575232038133,1.7152171285070812
2.5,0.7857142857142857,0.6000000000000001,5,0.18,systematic,True,2.5223050073594417,0.7836065241446579,0.6260501488815532,0.00825523964136129,0.5977624948028659,1.2041355869577406
2.5,0.7857142857142857,0.6000000000000001,5,0.34,systematic,True,2.3933012028030203,0.7706404916699067,0.598180782382321,0.07978824679260871,0.4575475835972019,1.6719937023270328
2.5,0.7857142857142857,0.6000000000000001,5,0.5,systematic,True,2.6464864542437003,0.7220322252188108,0.6458294229007161,0.1734752939936341,0.364766262118164,1.652913633017064
2.5,0.7857142857142857,0.6000000000000001,6,-0.3,systematic,True,2.525517051105252,0.8541627177825338,0.6169190323271336,0.03761372701510454,0.44466195884551046,0.6025427591234809
2.5,0.7857142857142857,0.6000000000000001,6,-0.13999999999999999,systematic,True,2.353346616956215,0.7892997721463237,0.5918911803785761,0.05770703775795477,0.6303633478732069,0.8004104138409693
2.5,0.7857142857142857,0.6000000000000001,6,0.020000000000000018,systematic,True,2.4874325387557343,0.8373028584259209,0.5806604883902274,0.02218878888988078,0.5389047106292892,1.9648758730470766
2.5,0.7857142857142857,0.6000000000000001,6,0.18,systematic,True,2.443889330422437,0.6914654435458735,0.5724303343559686,0.039312152781163706,0.4200363812949945,1.8970503480548104
2.5,0.7857142857142857,0.6000000000000001,6,0.34,systematic,True,2.5039795017100617,0.7752904606433675,0.5960040753203698,0.13303526948444375,0.6136933761292132,0.6974706764453521
2.5,0.7857142857142857,0.6000000000000001,6,0.5,systematic,True,2.406580408075132,0.7584312646424256,0.5675083494900681,0.10714364391795189,0.4248708790588927,1.025219485576594
2.5,0.7857142857142857,0.7000000000000002,2,-0.3,systematic,True,2.3469363542375947,0.8324245460573101,0.6880120325644402,0.16085031042187214,0.5576366548913969,0.8020137123975117
2.5,0.7857142857142857,0.7000000000000002,2,-0.13999999999999999,systematic,True,2.323833760555862,0.7857359878507233,0.693952174478801,0.11189880861888175,0.33873160866653285,1.7497059059470905
2.5,0.7857142857142857,0.7000000000000002,2,0.18,systematic,True,2.658555420845045,0.709683758129265,0.6943141943156419,0.010691829484838839,0.5304234014117124,1.9151924889165959
2.5,0.7857142857142857,0.7000000000000002,2,0.34,systematic,True,2.5025754960642628,0.7268672582596681,0.7178423339878913,0.2637171936995182,0.46370354731681546,0.6545648240738527
2.5,0.7857142857142857,0.7000000000000002,2,0.5,systematic,True,2.6464117162616745,0.7862712580709013,0.7377056663260471,0.02271002745426221,0.523032846930109,1.3767214809886927
2.5,0.7857142857142857,0.7000000000000002,3,-0.3,systematic,True,2.6702877164767673,0.8036220238011064,0.7167031616563412,0.28594584808874346,0.5376307249512021,1.5505992372806567
2.5,0.7857142857142857,0.7000000000000002,3,-0.13999999999999999,systematic,True,2.3836987987857072,0.7833596794742331,0.6945900795549617,0.10543302621443254,0.5343427483458087,1.5165271745708808
2.5,0.7857142857142857,0.7000000000000002,3,0.18,systematic,True,2.444292053918649,0.8150989986942838,0.7119805099496361,0.15038061285068474,0.5800050276067347,1.9191543837345928
2.5,0.7857142857142857,0.7000000000000002,3,0.34,systematic,True,2.452716356651273,0.6844521585263202,0.7118170939960679,0.0020912620683695526,0.3301924682006927,0.9814480854354886
2.5,0.7857142857142857,0.7000000000000002,3,0.5,systematic,True,2.556428953053139,0.866230358121704,0.70082718582673,0.08072346436548512,0.3727890444666939,1.223710300025547
2.5,0.7857142857142857,0.7000000000000002,4,-0.3,systematic,True,2.447687975208845,0.8731305729536908,0.6831445354088338,0.09280137153095301,0.3050941568182358,1.1654881086471391
2.5,0.7857142857142857,0.7000000000000002,4,-0.13999999999999999,systematic,True,2.4379310905283145,0.7506823478499237,0.7029733513810047,0.15195103911905938,0.3830016593071482,1.2227399382747635
2.5,0.7857142857142857,0.7000000000000002,4,0.020000000000000018,systematic,True,2.501359161758761,0.7448509440483746,0.6795734992110057,0.05787049554728475,0.5287061723847563,1.9937726387077683
2.5,0.7857142857142857,0.7000000000000002,4,0.18,systematic,True,2.577011555438272,0.6742578925729918,0.7145448679030566,0.03704639003813348,0.6051778665886829,0.8718801017580711
2.5,0.7857142857142857,0.7000000000000002,4,0.34,systematic,True,2.572935886768265,0.7349653119443975,0.6774514641806536,0.026558496595208342,0.5631345639012076,1.1032653747345285
2.5,0.7857142857142857,0.7000000000000002,5,-0.3,systematic,True,2.46251501022714,0.6778483141135406,0.67826531234761,0.014274018432611883,0.49366837591541257,1.9585730659125618
2.5,0.7857142857142857,0.7000000000000002,5,-0.13999999999999999,systematic,True,2.2154651485190686,0.8140464848604393,0.6786831701396805,0.13201261190048946,0.49867429560396875,1.8493959464913172
2.5,0.7857142857142857,0.7000000000000002,5,0.020000000000000018,systematic,True,2.430705272908827,0.7962807648025282,0.6827219632772045,0.08347951908996028,0.4489845483015477,1.368542638701035
2.5,0.7857142857142857,0.7000000000000002,5,0.18,systematic,True,2.3616410580219243,0.7637333594196787,0.6902057469487952,0.02198863087886658,0.5090601605795524,1.7213303644626903
2.5,0.7857142857142857,0.7000000000000002,5,0.34,systematic,True,2.5350438582824317,0.8156497683127443,0.7026856130748204,0.13900885611493327,0.5438906730034785,0.6333931840257563
2.5,0.7857142857142857,0.7000000000000002,5,0.5,systematic,True,2.4812548772295426,0.7579163863565259,0.700923567773196,0.10148344310066448,0.3907253259290129,1.3001821144056813
2.5,0.7857142857142857,0.7000000000000002,6,-0.3,systematic,True,2.6666938903844177,0.7920816869528199,0.683961560461655,0.44721432910109427,0.4559055471034272,1.7488675893697492
2.5,0.7857142857142857,0.7000000000000002,6,-0.13999999999999999,systematic,True,2.3774857383592014,0.7343091230359919,0.7103654584537223,0.15462375251692384,0.46907374606239577,1.6662979615102276
2.5,0.7857142857142857,0.7000000000000002,6,0.020000000000000018,systematic,True,2.559739974232438,0.7924264158575545,0.7196857270703453,0.5313077626108941,0.5067475307241581,1.4071745894354242
2.5,0.7857142857142857,0.7000000000000002,6,0.18,systematic,True,2.5120935571641843,0.8196023153447186,0.7255001795857012,0.010625682788360962,0.5384649883864929,1.481838537591641
2.5,0.7857142857142857,0.7000000000000002,6,0.34,systematic,True,2.539318342669413,0.7520356584828929,0.6783080098925427,0.019410999050259774,0.4131002995427208,1.7124623110834836
2.5,0.7857142857142857,0.7000000000000002,6,0.5,systematic,True,2.770450805403532,0.7773965721894428,0.7102605176122562,0.15136249088367126,0.4885486064786598,0.8082174730692349
2.5,0.7857142857142857,0.8,2,-0.3,systematic,True,2.4432608270280616,0.7249141849140665,0.8033469414187694,0.267885262383245,0.43907324513438317,1.30764549997408
2.5,0.7857142857142857,0.8,2,-0.13999999999999999,systematic,True,2.393431379430227,0.8635906375551902,0.7845631055605065,0.07145707128869655,0.44562628722601166,1.9360907328207655
2.5,0.7857142857142857,0.8,2,0.020000000000000018,systematic,True,2.4682876576650323,0.824879076153942,0.8270591629838783,0.13080777649578276,0.4720270638845491,0.5533200092949874
2.5,0.7857142857142857,0.8,2,0.18,systematic,True,2.4641459755976607,0.7869984895812432,0.8128099173627464,0.06715660588654197,0.35813976008670123,1.8815684697859576
2.5,0.7857142857142857,0.8,2,0.34,systematic,True,2.501653661702217,0.8448428007879583,0.7841908108672875,0.06845064778968624,0.3653962957146486,1.3526126310516442
2.5,0.7857142857142857,0.8,2,0.5,systematic,True,2.6714489554352343,0.7201741107260801,0.7995340202052931,0.026315251863003954,0.4642820088380185,1.9482239178382308
2.5,0.7857142857142857,0.8,3,-0.3,systematic,True,2.6946052731322787,0.8081109799305882,0.8379361596077022,0.06833571526070197,0.5283463591867945,1.2751641578195905
2.5,0.7857142857142857,0.8,3,-0.13999999999999999,systematic,True,2.6047755881649253,0.815888432616099,0.7764319654508955,0.030298856203846078,0.48095203002295417,1.920587318679316
2.5,0.7857142857142857,0.8,3,0.34,systematic,True,2.273483896691785,0.8184403354370247,0.7713221831846627,0.011196909652377152,0.47858930972880603,0.9422774387683539
2.5,0.7857142857142857,0.8,3,0.5,systematic,True,2.3203785463635596,0.8539720624523984,0.8149082163424718,0.022021121701950815,0.5034235625226734,1.6263555099862572
2.5,0.7857142857142857,0.8,4,-0.3,systematic,True,2.4215979480881775,0.7105249881518444,0.7904603777608527,0.07655738882188902,0.3511542779820251,1.2681446462998922
2.5,0.7857142857142857,0.8,4,-0.13999999999999999,systematic,True,2.6954699063455623,0.8304169405541373,0.7949388011150358,0.046505406198316,0.4983793132301425,1.5098159778754965
2.5,0.7857142857142857,0.8,4,0.020000000000000018,systematic,True,2.578119851641175,0.7567229650803244,0.7761206246253056,0.1517129605675137,0.5380813282099518,0.7841851546847469
2.5,0.7857142857142857,0.8,4,0.18,systematic,True,2.397341896517188,0.7186538104444693,0.8150329047441602,0.0663908435297876,0.4799655785366059,1.895860891105163
2.5,0.7857142857142857,0.8,4,0.34,systematic,True,2.430602786729611,0.6532548742629496,0.8168825729543154,0.15088067199647998,0.5571511707433479,1.869091102977595
2.5,0.7857142857142857,0.8,4,0.5,systematic,True,2.55429568201638,0.7507709726477843,0.8055837077819381,0.013161951366003434,0.44231433173837215,1.2300444212839245
2.5,0.7857142857142857,0.8,5,-0.3,systematic,True,2.4259178774638808,0.8183572595139691,0.8014296504659324,0.25265699880633874,0.6522216954272531,1.1980141263626949
2.5,0.7857142857142857,0.8,5,-0.13999999999999999,systematic,True,2.3991190301332908,0.7050384845372231,0.796809185015938,0.009512116611245012,0.5951237174435419,1.1166651175820297
2.5,0.7857142857142857,0.8,5,0.020000000000000018,systematic,True,2.596252945411145,0.7882853576330839,0.8184733631492828,0.002046857857679772,0.3230155919748485,1.1825918112457887
2.5,0.7857142857142857,0.8,5,0.18,systematic,True,2.3033859652712607,0.8655253022255891,0.7714920459771791,0.0990404043911414,0.7001773207001016,1.9854820940802291
2.5,0.7857142857142857,0.8,5,0.34,systematic,True,2.5029924409706785,0.7816590403398698,0.7767425658815604,0.008515855639165123,0.5409404344269281,1.159822843100592
2.5,0.7857142857142857,0.8,6,-0.3,systematic,True,2.4456111375536573,0.7776069066828326,0.8309165771978703,0.22322742418373032,0.38992578163343894,0.6439034668915323
2.5,0.7857142857142857,0.8,6,-0.13999999999999999,systematic,True,2.5169846815308303,0.8022437858085231,0.7855676100585033,0.06768616953742816,0.44333544199029173,0.5851907548218186
2.5,0.7857142857142857,0.8,6,0.020000000000000018,systematic,True,2.631432381729934,0.8364034817990265,0.8132889606037998,0.036025574052539595,0.5343027125144674,1.0454620442612161
2.5,0.7857142857142857,0.8,6,0.18,systematic,True,2.5613192662006328,0.7749521288896405,0.836213154103575,0.09704957721773888,0.4156863519301045,0.6149395809515916
2.5,0.7857142857142857,0.8,6,0.34,systematic,True,2.5178676832636198,0.7658153410648283,0.8391301361455455,0.05051819791376038,0.44684867345459106,0.7643608173852344
2.5,0.7857142857142857,0.8,6,0.5,systematic,True,2.5009648290303734,0.7179326968041801,0.8179854204334129,0.024155654266169183,0.4914217546821686,0.5074411969450077
2.5,1.0285714285714285,0.2,2,-0.3,systematic,True,2.458615894008803,1.0671423992768685,0.1834468761576855,0.06887650613773569,0.494835322407375,1.0007265714185936
2.5,1.0285714285714285,0.2,2,-0.13999999999999999,systematic,True,2.4815727764060136,1.0060281226027372,0.17401752240156357,0.16787703183890348,0.4411224138549762,1.010014540063061
2.5,1.0285714285714285,0.2,2,0.020000000000000018,systematic,True,2.495316515162283,0.9769567861818316,0.195795424517206,0.21955299375796677,0.49834915521268613,1.9721530423983564
2.5,1.0285714285714285,0.2,2,0.18,systematic,True,2.5016376488671344,1.0818693585675234,0.2131496448744006,0.04450548022537586,0.5292918142561761,1.2169799074061043
2.5,1.0285714285714285,0.2,2,0.34,systematic,True,2.360538108542741,1.1792330594090825,0.17356606022757143,0.08902384961478219,0.6544888704826725,1.8686462902371002
2.5,1.0285714285714285,0.2,2,0.5,systematic,True,2.4233831929136436,1.081224758652596,0.2017172426893741,0.010730355730656085,0.40457881670685586,1.0166025912773815
2.5,1.0285714285714285,0.2,3,-0.3,systematic,True,2.5817744095114907,1.0497031225544224,0.16263599818801727,0.02355488269183643,0.5200521042354627,0.9430682980595527
2.5,1.0285714285714285,0.2,3,-0.13999999999999999,systematic,True,2.7068733185207816,1.075296902270863,0.2155408260445448,0.014494667923340799,0.5217782371649606,1.1981545589961173
2.5,1.0285714285714285,0.2,3,0.020000000000000018,systematic,True,2.3411082365562397,0.9928874450292418,0.24730342662646665,0.3689963792934413,0.6224372291147587,1.951673029480394
2.5,1.0285714285714285,0.2,3,0.18,systematic,True,2.432446845711971,0.957770506514454,0.2125963424482135,0.09346017565571221,0.4299998597538217,0.6297448750130026
2.5,1.0285714285714285,0.2,3,0.34,systematic,True,2.6523994739832353,1.0783519663956997,0.19730048565138156,0.026572059280814082,0.43423296037968306,0.5139962986867183
2.5,1.0285714285714285,0.2,3,0.5,systematic,True,2.5246248880043747,0.9745359565564307,0.20999796549719515,0.1253489071055088,0.480107831771992,0.6169120239503056
2.5,1.0285714285714285,0.2,4,-0.3,systematic,True,2.666348915824173,1.070492097072656,0.2158112752772082,0.21005918803930787,0.5801559216132757,1.2640960679026334
2.5,1.0285714285714285,0.2,4,-0.13999999999999999,systematic,True,2.5711459738313076,1.0470636254028667,0.16405763134861864,0.008921109507431604,0.4824303750191845,1.2027893288634033
2.5,1.0285714285714285,0.2,4,0.020000000000000018,systematic,True,2.5654624121257354,1.0883339394526987,0.18319971437833885,0.019524212097073463,0.6080432418987339,1.9542369433538962
2.5,1.0285714285714285,0.2,4,0.18,systematic,True,2.720510941012146,1.020851261646166,0.17821104316445646,0.1457877760190468,0.5165943593603447,0.8717975458213031
2.5,1.0285714285714285,0.2,4,0.34,systematic,True,2.6578752160055092,1.059168920714698,0.17842670955768344,0.26357095067396924,0.5648000171742078,1.192775235814301
2.5,1.0285714285714285,0.2,4,0.5,systematic,True,2.4456718085700078,0.9418975136434732,0.21075951992848144,0.014663634382569117,0.602225170975681,1.5383729610406671
2.5,1.0285714285714285,0.2,5,-0.3,systematic,True,2.5017092284816855,1.1054416025546756,0.20260644015453683,0.011221885814712092,0.37750594062501336,1.9823960127594498
2.5,1.0285714285714285,0.2,5,-0.13999999999999999,systematic,True,2.4498764920030203,0.9109710158977097,0.20858641995184435,0.33066814557212226,0.3307527830897765,1.0193996952973945
2.5,1.0285714285714285,0.2,5,0.020000000000000018,systematic,True,2.5056202225807356,1.0552898343413994,0.21445827413946286,0.28985931534520304,0.48565888684716574,1.8972602504698322
2.5,1.0285714285714285,0.2,5,0.18,systematic,True,2.5150313444652896,1.0019726483984406,0.18759402037006695,0.16235255280181682,0.6023847986068662,0.5317005615587103
2.5,1.0285714285714285,0.2,5,0.34,systematic,True,2.427436443982587,1.076683375165419,0.17657501621616864,0.017716805338068128,0.40935811154530444,0.9341277277200126
2.5,1.0285714285714285,0.2,5,0.5,systematic,True,2.517882708150924,0.9955549547476565,0.19098710527168405,0.1406429936613381,0.5236980574770924,1.9747232949934332
2.5,1.0285714285714285,0.2,6,-0.3,systematic,True,2.507094466243238,1.0483578042090473,0.1946382828280021,0.0032839269306662536,0.7199257295643686,1.9483089321290419
2.5,1.0285714285714285,0.2,6,-0.13999999999999999,systematic,True,2.4963340895533466,1.0037103643819767,0.19761306389916813,0.018345704845665303,0.513516667667513,0.9100023347563748
2.5,1.0285714285714285,0.2,6,0.020000000000000018,systematic,True,2.5967550850043035,0.9984945100925352,0.19414354649616047,0.05204705729834617,0.41611367983823433,1.300558175579155
2.5,1.0285714285714285,0.2,6,0.18,systematic,True,2.5165946342846697,1.0271454683191061,0.20496049461766125,0.06523031489921885,0.40634827268407864,0.5752051570522692
2.5,1.0285714285714285,0.2,6,0.34,systematic,True,2.51858707889799,1.100987032075165,0.17373971763982474,0.009397317710187317,0.553817027606603,1.5851876176321138
2.5,1.0285714285714285,0.2,6,0.5,systematic,True,2.568281088278116,1.0539010574517322,0.20253716810458627,0.029710553968808853,0.36952518995471695,1.3622581317748712
2.5,1.0285714285714285,0.30000000000000004,2,-0.3,systematic,True,2.542231455564069,1.0272540181454215,0.29035342640524603,0.1912587884799848,0.5038803954126427,1.281186390549662
2.5,1.0285714285714285,0.30000000000000004,2,-0.13999999999999999,systematic,True,2.5569585127384036,1.040336877351507,0.309532868312476,0.020361883692019415,0.5359533690858264,1.4061413428547542
2.5,1.0285714285714285,0.30000000000000004,2,0.020000000000000018,systematic,True,2.5253275177157635,0.8665970447372817,0.31569278767202585,0.03543593045602636,0.4191352025912306,1.898188890767699
2.5,1.0285714285714285,0.30000000000000004,2,0.18,systematic,True,2.4083590818990617,1.0559919001951383,0.2917690725645804,0.16506222914721896,0.5456141786048166,0.7670481978661378
2.5,1.0285714285714285,0.30000000000000004,2,0.34,systematic,True,2.519174472902224,1.0575981078137304,0.2952346455869076,0.05599340312792392,0.6171518191598366,1.5120584634598786
2.5,1.0285714285714285,0.30000000000000004,2,0.5,systematic,True,2.4525419662774564,1.074957021696694,0.2920633356339689,0.006156449732288807,0.4674339993130733,0.6300151720915704
2.5,1.0285714285714285,0.30000000000000004,3,-0.3,systematic,True,2.431333393246757,1.0717310536625524,0.2888846258273913,0.0875461938572246,0.3689485511223626,1.9050318935779276
2.5,1.0285714285714285,0.30000000000000004,3,-0.13999999999999999,systematic,True,2.5561915483849607,1.0342863666364475,0.2970812317031157,0.0016482376395099082,0.37142539989416506,1.0283875192339065
2.5,1.0285714285714285,0.30000000000000004,3,0.020000000000000018,systematic,True,2.4564947511093647,1.037888068760149,0.30527997628959674,0.09335314116567284,0.479322358766508,1.9486895734340588
2.5,1.0285714285714285,0.30000000000000004,3,0.18,systematic,True,2.4983041982069767,1.110502630562965,0.31217288093038636,0.015714564274698126,0.5267545619349104,0.9825193172988449
2.5,1.0285714285714285,0.30000000000000004,3,0.34,systematic,True,2.504257731475362,1.033305810144862,0.3174551110770143,0.04231756169239159,0.5489407194705407,1.004312922342469
2.5,1.0285714285714285,0.30000000000000004,3,0.5,systematic,True,2.6199540126471543,1.003805174148995,0.28444481719256703,0.016369829041896652,0.43284991468693634,1.3074189035397294
2.5,1.0285714285714285,0.30000000000000004,4,-0.3,systematic,True,2.3595823660444015,1.0388596072847684,0.2959658233899509,0.04535063931898764,0.5265695491800358,1.9759385302354637
2.5,1.0285714285714285,0.30000000000000004,4,-0.13999999999999999,systematic,True,2.5652285225635283,1.0128198840495237,0.28735538038709174,0.006900275271407737,0.3830393057109268,1.6915581896534782
2.5,1.0285714285714285,0.30000000000000004,4,0.020000000000000018,systematic,True,2.2444350445246832,1.0231395202477442,0.30156611730730665,0.13664177136555286,0.56550205220106,1.3365296501905304
2.5,1.0285714285714285,0.30000000000000004,4,0.18,systematic,True,2.5581069428662584,0.9682772934936036,0.29090431568867875,0.0012578388415906772,0.6531129487405942,1.2584501741770093
2.5,1.0285714285714285,0.30000000000000004,4,0.34,systematic,True,2.7444275202168766,1.0565196326735216,0.29275132355799405,0.16188489053318753,0.4560795428193401,1.518809361528761
2.5,1.0285714285714285,0.30000000000000004,4,0.5,systematic,True,2.596594367885887,0.9751189302902041,0.2855692162518451,0.15949579787460053,0.5688126313686589,0.731393785238257
2.5,1.0285714285714285,0.30000000000000004,5,-0.3,systematic,True,2.601974630796235,1.0103606272049794,0.27551510924181405,0.05202897871620752,0.5343505974259192,0.6596536893675196
2.5,1.0285714285714285,0.30000000000000004,5,-0.13999999999999999,systematic,True,2.3979429558986727,1.081567582028127,0.298844231202308,0.08507473716173021,0.4720718011703792,0.7082451184218854
2.5,1.0285714285714285,0.30000000000000004,5,0.020000000000000018,systematic,True,2.37002862882604,1.0183699773312669,0.3235975482244121,0.11274244602485664,0.3931899717121837,0.724656478005965
2.5,1.0285714285714285,0.30000000000000004,5,0.18,systematic,True,2.350933335883064,0.9465832292075225,0.2819964901955153,0.12951326527428253,0.48341893766684196,1.302856388670118
2.5,1.0285714285714285,0.30000000000000004,5,0.34,systematic,True,2.476422870208823,1.0387992677911453,0.32263684765862577,0.037247530547234835,0.5181431081766801,1.5126426691172346
2.5,1.0285714285714285,0.30000000000000004,5,0.5,systematic,True,2.566248350128685,0.9736382077388686,0.2652926734595375,0.186388964492626,0.5597826068971866,1.587790889690793
2.5,1.0285714285714285,0.30000000000000004,6,-0.3,systematic,True,2.465436986640237,1.1327405584956223,0.31560425345832666,0.07317228049712018,0.5513315214290304,1.8345522198945192
2.5,1.0285714285714285,0.30000000000000004,6,-0.13999999999999999,systematic,True,2.4230618995593387,0.9403984752172385,0.2939033784615814,0.15729642209590344,0.45733539557910874,1.5436665485308991
